timestamp,symbol,open,high,low,close,volume
2024-07-05,XOM,107.327104,107.345833,105.519746,106.1659,6931005
2024-07-08,AAPL,225.139735,225.893208,221.332713,225.863465,38367674
2024-07-08,ABBV,155.631893,156.734605,154.772152,155.613203,1516043
2024-07-08,ADBE,573.18,576.75,563.92,575.4,1189210
2024-07-08,AMAT,239.100388,243.083264,239.08072,242.208015,1420838
2024-07-08,AMD,174.9,178.95,173.22,178.69,46010734
2024-07-08,AMZN,199.96,201.2,197.96,199.29,22329885
2024-07-08,AVGO,167.352624,172.446818,167.352624,171.363198,17007010
2024-07-08,BA,186.94,191.5,182.28,185.84,7372865
2024-07-08,BAC,38.78394,39.204258,38.621544,38.803045,17452686
2024-07-08,CAT,321.598889,324.421981,318.464283,320.333365,810007
2024-07-08,COP,105.0982,105.727081,104.478706,105.342244,2314022
2024-07-08,COST,877.290197,878.437771,868.258003,871.403937,529256
2024-07-08,CRM,257.276681,258.715964,253.146137,253.323583,3662464
2024-07-08,CSCO,44.353442,44.77458,43.980161,44.085446,11462933
2024-07-08,CVX,140.76353,142.563012,140.76353,141.690814,2684625
2024-07-08,DIS,95.463718,96.050044,94.681949,95.151011,5154895
2024-07-08,GE,158.891946,161.836585,158.743725,161.589551,1814437
2024-07-08,GOOGL,188.437022,188.714879,186.343167,187.583602,11275569
2024-07-08,GS,447.256055,455.926003,445.537427,446.286326,1038383
2024-07-08,HD,319.476847,324.118526,318.639823,323.015176,1219039
2024-07-08,IBM,166.955079,169.018239,166.576517,168.119155,1082863
2024-07-08,INTU,651.024697,653.49839,646.451815,650.039162,327946
2024-07-08,JNJ,138.324329,139.099096,137.237765,137.455078,2332534
2024-07-08,JPM,197.600987,199.45187,196.627346,197.784147,4800344
2024-07-08,KO,60.081592,60.081592,59.372971,59.48635,7112998
2024-07-08,LLY,905.246859,915.8192,899.437988,905.355343,1065190
2024-07-08,MA,444.033667,445.35007,439.797422,441.024745,806810
2024-07-08,MCD,240.156281,240.938487,235.672906,236.426495,1697079
2024-07-08,META,538.733579,539.190512,523.138267,525.790464,8176055
2024-07-08,MRK,118.503412,119.308411,117.314633,117.735854,3288504
2024-07-08,MS,94.458944,95.821469,94.458944,95.178054,1973427
2024-07-08,MSFT,459.469088,460.46346,457.273592,459.02605,5595251
2024-07-08,MU,130.499469,132.457458,129.296846,129.893188,14087912
2024-07-08,NFLX,68.7,68.886,68.148,68.574,6487470
2024-07-08,NKE,71.855331,71.931559,69.558933,69.606576,22441862
2024-07-08,NOW,152.7,155.33,152.288,153.24,4887810
2024-07-08,NVDA,127.280212,130.554815,126.830953,127.989044,183753393
2024-07-08,ORCL,141.739113,142.199305,140.436868,142.003479,3324276
2024-07-08,PEP,151.339149,151.979551,150.281093,150.466716,2261241
2024-07-08,PFE,24.574743,24.63607,24.346955,24.46961,12566343
2024-07-08,QCOM,198.559341,201.664226,197.553128,199.220566,3173064
2024-07-08,SPY,542.596218,543.397256,541.375122,542.439917,19402644
2024-07-08,TMO,537.727688,539.286895,531.749074,532.603162,388670
2024-07-08,TSLA,247.74,259.44,244.57,252.94,126312762
2024-07-08,TXN,189.008308,190.614799,188.431862,190.388,1377857
2024-07-08,UBER,71.31,71.78,70.75,71.25,4747041
2024-07-08,UNH,467.600988,472.084008,464.714267,467.744368,1941522
2024-07-08,V,266.196931,267.369084,261.98112,262.404671,3402071
2024-07-08,WFC,57.304973,57.72542,56.053189,56.387635,7261270
2024-07-08,WMT,68.61719,68.852786,68.077284,68.401228,8114819
2024-07-08,XOM,105.248174,106.334461,104.339812,105.051518,8095998
2024-07-09,AAPL,225.92295,227.429896,224.425918,226.71608,31884331
2024-07-09,ABBV,156.080454,157.491552,154.061931,157.042991,1384175
2024-07-09,ADBE,573.05,575.01,562.46,566.02,951616
2024-07-09,AMAT,243.889673,247.951223,243.378292,247.302162,2399375
2024-07-09,AMD,177.97,180.41,174.7,177.1,33941249
2024-07-09,AMZN,199.4,200.57,199.04,199.34,20711006
2024-07-09,AVGO,172.413446,173.828827,167.40759,170.131365,19417130
2024-07-09,BA,185.11,186.25,183.15,183.24,2628034
2024-07-09,BAC,38.936783,39.958921,38.78394,39.567261,24879231
2024-07-09,CAT,319.827155,321.365253,317.189024,317.412924,985553
2024-07-09,COP,104.103255,105.727081,103.859211,104.36607,2034432
2024-07-09,COST,874.381692,887.064357,873.501226,877.349554,466401
2024-07-09,CRM,252.45607,253.353157,247.527021,248.848006,3881140
2024-07-09,CSCO,44.028018,44.123731,43.693022,43.836592,10106533
2024-07-09,CVX,140.469737,142.085598,139.863789,140.451375,3050922
2024-07-09,DIS,95.248732,95.307364,93.958813,94.838303,5079405
2024-07-09,GE,162.034212,163.615226,161.095484,161.194298,2460700
2024-07-09,GOOGL,188.853808,189.895774,187.275974,187.533985,8402748
2024-07-09,GS,447.035226,460.188968,443.175514,453.976945,1320326
2024-07-09,HD,322.39692,322.691781,319.181987,320.627755,951302
2024-07-09,IBM,168.081299,168.17594,166.169564,167.021327,1217023
2024-07-09,INTU,650.051671,650.466169,639.699084,641.011661,292324
2024-07-09,JNJ,137.634597,139.014061,137.171626,138.938474,2773224
2024-07-09,JPM,198.227588,202.208913,198.054068,200.155591,4817195
2024-07-09,KO,59.580833,59.741454,59.136764,59.231247,7696272
2024-07-09,LLY,916.253139,922.121183,908.087189,919.655619,1040229
2024-07-09,MA,442.083807,443.004299,438.263268,440.153742,593115
2024-07-09,MCD,235.835071,235.997235,232.305605,234.490058,2976999
2024-07-09,META,530.290257,533.896052,524.667999,526.465929,5010793
2024-07-09,MRK,117.230389,118.035389,115.788879,117.979226,3411800
2024-07-09,MS,95.187516,97.363772,94.600873,97.089374,3960882
2024-07-09,MSFT,459.843208,460.099185,450.913545,452.429717,9196534
2024-07-09,MU,130.946725,134.38563,130.08203,130.340445,15439731
2024-07-09,NFLX,69.0,69.527,68.472,68.574,10785100
2024-07-09,NKE,69.844792,70.645196,68.968158,69.044387,17961588
2024-07-09,NOW,150.192,152.004,147.402,148.802,5446625
2024-07-09,NVDA,130.145489,133.599796,128.438303,131.163811,225086868
2024-07-09,ORCL,142.101392,142.659497,135.120182,137.744255,10230815
2024-07-09,PEP,150.735871,150.875089,149.891282,150.26253,2596737
2024-07-09,PFE,24.425805,24.478371,23.908903,24.285628,23278036
2024-07-09,QCOM,197.14106,199.853043,196.125264,198.482677,2683290
2024-07-09,SPY,543.397256,544.295982,542.674368,542.967431,18752027
2024-07-09,TMO,534.390787,534.629137,524.737609,528.203617,746432
2024-07-09,TSLA,250.98,265.61,250.3,262.33,126160509
2024-07-09,TXN,191.266845,191.266845,188.129464,189.150058,1162327
2024-07-09,UBER,71.4,72.28,71.13,71.32,6051979
2024-07-09,UNH,466.778942,473.536927,464.637798,470.392122,1604048
2024-07-09,V,262.995673,263.537424,259.961865,261.459069,3516362
2024-07-09,WFC,56.454524,57.734976,56.292079,57.218973,7967331
2024-07-09,WMT,68.61719,68.960767,68.391411,68.61719,5948917
2024-07-09,XOM,104.049511,105.388642,103.590648,103.890314,7308300
2024-07-10,AAPL,227.301013,231.078292,227.281184,230.979151,43471626
2024-07-10,ABBV,156.48229,157.416791,155.230058,157.127096,1458626
2024-07-10,ADBE,564.71,566.93,558.21,564.55,951833
2024-07-10,AMAT,248.806804,251.648905,246.505587,250.744153,2004997
2024-07-10,AMD,179.99,187.28,177.8,183.96,73818408
2024-07-10,AMZN,199.92,200.11,197.69,199.79,20758222
2024-07-10,AVGO,171.376939,173.388116,169.449194,171.248358,16283990
2024-07-10,BA,183.6,184.9,182.8,183.73,2325132
2024-07-10,BAC,39.433523,39.892052,39.232917,39.872947,15658946
2024-07-10,CAT,317.451863,319.768746,313.110142,319.768746,1407577
2024-07-10,COP,103.990619,105.717695,103.699644,105.623832,2228852
2024-07-10,COST,877.893663,880.732917,871.265437,874.836764,523007
2024-07-10,CRM,247.63546,251.184375,242.617687,249.005735,5303784
2024-07-10,CSCO,44.066303,44.305586,43.865306,44.286443,10027071
2024-07-10,CVX,140.010686,142.709908,139.827065,142.425296,2870492
2024-07-10,DIS,94.740582,95.063062,94.056535,94.760126,4260122
2024-07-10,GE,161.209795,164.020846,160.606013,163.733802,2371345
2024-07-10,GOOGL,187.702684,190.28279,187.583602,189.717151,7835170
2024-07-10,GS,453.669704,460.726639,451.115766,459.795316,864237
2024-07-10,HD,322.102059,327.476134,321.131872,327.371506,1559015
2024-07-10,IBM,167.134896,168.66807,165.100128,168.308436,1625054
2024-07-10,INTU,628.349727,628.349727,614.493643,624.55016,804363
2024-07-10,JNJ,139.13689,141.224983,138.588884,141.187189,3110029
2024-07-10,JPM,198.719229,200.483351,198.179388,200.319471,4108803
2024-07-10,KO,59.259591,59.391867,58.843867,59.363523,7834348
2024-07-10,LLY,923.669558,932.663938,920.148731,926.835343,1176902
2024-07-10,MA,430.166894,432.938269,424.663735,429.20681,2510849
2024-07-10,MCD,235.615671,239.01159,234.566371,238.944816,2119481
2024-07-10,META,527.250662,535.286717,524.836865,531.124656,5709962
2024-07-10,MRK,117.829459,119.327132,117.782656,119.158644,2163886
2024-07-10,MS,96.994754,97.940952,96.568965,97.893642,2963499
2024-07-10,MSFT,454.083723,459.242646,451.750393,459.035896,7788940
2024-07-10,MU,132.298434,135.667765,131.890933,135.558435,14879105
2024-07-10,NFLX,68.502,68.722,67.316,67.765,11775220
2024-07-10,NKE,68.853815,69.215903,68.291626,69.120616,16617554
2024-07-10,NOW,148.112,148.676,146.31,148.63,3469825
2024-07-10,NVDA,133.80945,134.87769,132.2021,134.688002,177510660
2024-07-10,ORCL,138.172447,139.409636,136.807611,139.105249,3682323
2024-07-10,PEP,150.206843,151.998113,149.111662,151.831052,4000396
2024-07-10,PFE,24.382,24.89014,24.355716,24.837574,20979527
2024-07-10,QCOM,200.00637,200.514268,197.936447,200.092617,2209238
2024-07-10,SPY,544.178757,548.682157,543.895463,548.340251,23837912
2024-07-10,TMO,529.584061,533.308281,525.184516,533.179174,779629
2024-07-10,TSLA,262.8,267.59,257.87,263.26,101917076
2024-07-10,TXN,190.4825,192.570937,189.943853,192.419738,1750304
2024-07-10,UBER,71.5,71.5,68.38,69.27,10813290
2024-07-10,UNH,469.273757,479.367721,468.489945,478.822876,1488928
2024-07-10,V,255.214153,259.528464,254.633001,259.055663,5628923
2024-07-10,WFC,56.894082,57.324085,56.731637,57.066083,7476601
2024-07-10,WMT,68.81352,69.14728,68.440494,69.117831,6535836
2024-07-10,XOM,103.871585,104.845498,103.403357,104.80804,5657990
2024-07-11,AAPL,229.224352,230.394218,223.831071,225.615612,41465091
2024-07-11,ABBV,156.547705,159.192344,156.38884,158.781164,1659305
2024-07-11,ADBE,563.99,572.62,557.09,557.63,1174674
2024-07-11,AMAT,251.334209,251.334209,237.104033,237.261381,2419234
2024-07-11,AMD,184.07,187.11,177.25,181.94,45977974
2024-07-11,AMZN,199.92,200.27,192.86,195.05,27915100
2024-07-11,AVGO,173.074023,173.229106,163.770002,167.44587,23296460
2024-07-11,BA,184.15,186.1,183.4,183.91,2794308
2024-07-11,BAC,39.901605,40.02579,39.538603,39.939816,21515979
2024-07-11,CAT,321.248436,325.560953,320.567,322.348468,1149749
2024-07-11,COP,105.623832,107.360294,105.088814,106.994229,3083207
2024-07-11,COST,881.217668,881.217668,837.451593,837.520843,2749949
2024-07-11,CRM,249.015594,251.795578,247.359433,247.556595,2895174
2024-07-11,CSCO,44.162016,44.899007,44.162016,44.755437,11867275
2024-07-11,CVX,142.305943,143.848356,141.589823,142.54465,4020194
2024-07-11,DIS,94.799215,95.356225,94.105395,94.398558,4498811
2024-07-11,GE,163.506147,163.991152,160.140804,160.269479,2713076
2024-07-11,GOOGL,188.417175,189.3996,183.663826,184.150077,14386154
2024-07-11,GS,460.861057,463.895059,457.279783,460.121759,1030217
2024-07-11,HD,333.982093,336.835584,328.15146,336.512188,2077407
2024-07-11,IBM,168.128619,169.822682,167.153824,168.753246,1340311
2024-07-11,INTU,630.224838,634.744843,619.003779,621.165091,415539
2024-07-11,JNJ,141.328915,142.273753,140.440767,141.442295,3317382
2024-07-11,JPM,198.892749,200.608671,197.986588,199.98207,5565739
2024-07-11,KO,59.184005,59.958764,58.947798,59.618626,6492875
2024-07-11,LLY,921.223718,929.892643,905.966804,921.273029,1348941
2024-07-11,MA,427.583577,433.294589,425.712898,431.95839,1490905
2024-07-11,MCD,239.64117,243.866989,238.353392,243.056166,3162424
2024-07-11,META,527.349995,531.889522,504.980159,509.281287,9213103
2024-07-11,MRK,119.448818,120.862247,119.430097,120.721841,3515540
2024-07-11,MS,98.641139,99.625185,98.347817,99.010156,4826406
2024-07-11,MSFT,455.501442,457.58864,444.563343,447.664604,10748390
2024-07-11,MU,135.379533,135.598192,129.276968,129.435993,16311812
2024-07-11,NFLX,67.249,67.249,64.744,65.275,20824300
2024-07-11,NKE,69.225431,70.273579,68.882401,69.930549,11731665
2024-07-11,NOW,149.2,151.3,148.266,149.828,1932290
2024-07-11,NVDA,135.536604,135.925962,126.840936,127.19036,273482889
2024-07-11,ORCL,139.782757,140.882481,139.105249,140.175516,2901371
2024-07-11,PEP,147.61739,153.037607,146.670708,152.165175,5371409
2024-07-11,PFE,25.240582,25.608546,24.898901,25.109167,30391598
2024-07-11,QCOM,201.338405,201.367154,191.439187,191.51585,3884553
2024-07-11,SPY,548.457476,549.326896,542.977199,543.612169,32884773
2024-07-11,TMO,536.049306,544.858328,534.1723,538.959164,573105
2024-07-11,TSLA,263.25,271.0,239.65,241.03,168539764
2024-07-11,TXN,192.353588,192.778836,188.885459,188.989409,2237470
2024-07-11,UBER,69.51,73.65,68.85,73.53,20044859
2024-07-11,UNH,475.735423,486.278646,475.735423,482.101503,1809506
2024-07-11,V,258.19871,259.676214,256.849257,258.612411,5071431
2024-07-11,WFC,56.760304,58.012088,56.645637,57.48653,10060089
2024-07-11,WMT,68.892052,69.157097,67.988935,68.519025,10566104
2024-07-11,XOM,104.349177,106.119077,103.880949,106.053525,7511700
2024-07-12,AAPL,226.954018,230.642071,226.71608,228.560106,34735232
2024-07-12,ABBV,159.45701,160.400096,158.768557,159.126929,2110564
2024-07-12,ADBE,555.1,562.49,552.31,559.05,816655
2024-07-12,AMAT,237.703923,244.646911,236.553315,239.365913,2555473
2024-07-12,AMD,182.02,186.99,179.69,181.61,40285732
2024-07-12,AMZN,194.63,196.47,193.83,194.49,18896735
2024-07-12,AVGO,167.944493,169.405025,166.008895,166.927617,13389490
2024-07-12,BA,183.73,184.49,180.45,182.31,3310400
2024-07-12,BAC,39.63413,40.044896,39.252022,39.729657,23424402
2024-07-12,CAT,326.067162,329.260177,324.587473,326.69019,1112235
2024-07-12,COP,107.379067,107.566793,105.924193,106.196395,2342892
2024-07-12,COST,840.785491,840.894313,829.398793,833.870372,1285048
2024-07-12,CRM,248.0495,251.667422,246.146887,250.366153,2637648
2024-07-12,CSCO,44.755437,45.808281,44.650153,45.348858,14540954
2024-07-12,CVX,143.370942,143.628011,141.901978,142.847624,3256361
2024-07-12,DIS,94.877392,95.600528,94.769898,94.91648,3852054
2024-07-12,GE,160.229887,160.645606,157.181283,157.389142,3860865
2024-07-12,GOOGL,183.624133,185.678294,183.078341,183.653903,13364938
2024-07-12,GS,461.753976,464.163895,459.036816,460.745842,1340404
2024-07-12,HD,337.663096,346.176011,336.797537,342.200147,2188189
2024-07-12,IBM,168.989847,174.289708,168.933063,173.030991,2553459
2024-07-12,INTU,623.365879,637.636462,621.352602,633.540824,362690
2024-07-12,JNJ,141.725747,142.557205,141.00767,141.612366,2427553
2024-07-12,JPM,196.656266,199.98207,194.824663,197.562427,9756579
2024-07-12,KO,59.958764,60.58235,59.883178,60.185523,5401492
2024-07-12,LLY,924.093635,937.69369,923.136996,935.33661,874291
2024-07-12,MA,432.928371,437.708993,432.849189,435.610666,843306
2024-07-12,MCD,242.531516,245.078455,240.203977,242.197648,2379977
2024-07-12,META,494.430974,504.702027,490.944379,495.543506,11736468
2024-07-12,MRK,121.12434,121.620445,119.177365,119.589225,3052160
2024-07-12,MS,99.350787,100.12667,98.376203,98.489747,4282107
2024-07-12,MSFT,447.546461,449.29892,443.667423,446.532398,6877680
2024-07-12,MU,131.016299,133.610386,129.923005,132.735751,12662942
2024-07-12,NFLX,65.278,65.592,64.37,64.76,14817890
2024-07-12,NKE,70.102064,70.559438,69.720919,69.959135,9648593
2024-07-12,NOW,149.8,152.52,148.8,151.698,1660180
2024-07-12,NVDA,128.058929,131.702922,127.010656,129.027332,195452659
2024-07-12,ORCL,140.126421,142.50261,138.702671,142.149127,4373710
2024-07-12,PEP,153.074732,155.951902,153.074732,154.420505,3351146
2024-07-12,PFE,25.319432,25.529697,25.22306,25.336954,19957692
2024-07-12,QCOM,193.374949,197.486047,191.89917,193.988259,3518331
2024-07-12,SPY,544.735577,550.63591,544.286214,547.041005,33802711
2024-07-12,TMO,538.959164,547.867497,537.131813,544.32204,340610
2024-07-12,TSLA,235.76,251.84,233.09,248.23,121250574
2024-07-12,TXN,191.040046,193.997878,190.236801,190.765998,1490720
2024-07-12,UBER,72.11,73.8,72.11,72.43,9878900
2024-07-12,UNH,484.548525,491.860914,481.212546,488.955076,1727872
2024-07-12,V,260.375566,263.389674,259.705764,261.754569,3679416
2024-07-12,WFC,53.70251,54.390513,53.129173,54.0274,41080195
2024-07-12,WMT,68.61719,68.744804,67.900587,67.969303,7834060
2024-07-12,XOM,106.746502,106.896334,105.472923,106.072254,6009029
2024-07-15,AAPL,234.439179,235.192652,231.088206,232.386956,38259399
2024-07-15,ABBV,159.296685,160.673591,157.891486,158.466769,1118291
2024-07-15,ADBE,560.23,568.23,560.23,565.71,836279
2024-07-15,AMAT,240.46735,244.686248,239.572433,241.480279,1924129
2024-07-15,AMD,184.46,185.5,178.54,179.83,33310118
2024-07-15,AMZN,194.55,196.19,190.83,192.72,26280829
2024-07-15,AVGO,166.685177,170.30706,166.135514,168.255641,13817358
2024-07-15,BA,183.5,183.72,178.88,179.11,3416264
2024-07-15,BAC,39.978027,40.341029,39.834736,40.016238,27397417
2024-07-15,CAT,330.107105,338.67373,328.88052,336.600217,1641719
2024-07-15,COP,107.013002,108.12997,106.08376,107.538634,2752240
2024-07-15,COST,837.78795,848.709683,835.621411,839.637918,827520
2024-07-15,CRM,252.387064,252.751813,248.542405,249.271904,2529200
2024-07-15,CSCO,45.425429,45.454143,44.77458,45.368001,10564752
2024-07-15,CVX,144.096244,146.455768,143.563744,145.096976,3178230
2024-07-15,DIS,95.111922,95.268276,94.398558,94.662405,4154029
2024-07-15,GE,158.962934,159.111405,156.983321,157.933536,3379727
2024-07-15,GOOGL,183.505051,186.799647,183.505051,185.102732,8254685
2024-07-15,GS,461.101089,473.342711,457.308587,472.603413,1977591
2024-07-15,HD,342.44745,343.541288,337.691631,340.954123,1467229
2024-07-15,IBM,173.551513,174.990046,172.813318,173.078311,1490341
2024-07-15,INTU,633.530955,649.913505,631.79401,649.55822,383999
2024-07-15,JNJ,141.801334,141.961956,140.65808,141.00767,2783636
2024-07-15,JPM,199.73143,203.992316,199.278349,202.488474,6019919
2024-07-15,KO,60.270557,60.412281,59.854833,59.911523,4727565
2024-07-15,LLY,943.029171,952.792808,935.03088,937.368235,1017946
2024-07-15,MA,435.828417,439.856809,434.254672,439.460898,780617
2024-07-15,MCD,241.949631,243.943302,239.612553,239.936882,1546340
2024-07-15,META,495.305106,503.301428,490.08018,492.851576,6394092
2024-07-15,MRK,119.813876,120.132132,119.065039,119.926201,3750770
2024-07-15,MS,98.347817,100.79847,97.685479,99.596799,6354311
2024-07-15,MSFT,446.286266,450.184994,444.4452,446.936054,5952039
2024-07-15,MU,133.093556,134.524776,129.237212,130.072091,13369816
2024-07-15,NFLX,64.75,66.754,64.663,65.645,14604350
2024-07-15,NKE,69.558933,69.568462,67.881896,67.948596,15385052
2024-07-15,NOW,153.39,155.296,151.85,153.57,1888200
2024-07-15,NVDA,130.405062,131.173795,126.970722,128.228649,158932314
2024-07-15,ORCL,143.091748,143.936178,139.350723,140.479903,5051945
2024-07-15,PEP,154.077101,154.346255,151.886739,152.081644,2191140
2024-07-15,PFE,25.433325,25.643591,25.258104,25.494653,19866501
2024-07-15,QCOM,194.611153,200.514268,194.323663,199.498473,3734818
2024-07-15,SPY,549.014295,551.778856,546.68933,548.545395,26793486
2024-07-15,TMO,542.832352,545.901109,539.257101,540.935483,619256
2024-07-15,TSLA,256.02,265.6,251.73,252.64,111319238
2024-07-15,TXN,190.756548,191.909441,189.783204,190.662048,1279029
2024-07-15,UBER,73.06,73.25,70.76,72.29,10027463
2024-07-15,UNH,501.104156,507.403325,491.124896,492.625608,2662235
2024-07-15,V,261.685619,265.202078,261.271918,264.423926,3363129
2024-07-15,WFC,54.514736,55.651853,54.505181,55.164518,17995953
2024-07-15,WMT,68.028201,68.695722,68.028201,68.332512,5981745
2024-07-15,XOM,107.008709,108.778609,106.353191,107.888977,8351115
2024-07-16,AAPL,232.981803,234.240896,230.334733,232.803349,25550094
